SNID: SN2011fe
SURVEY: NULL
FILTERS: gUBVIR
REDSHIFT_FINAL: 0.0008 +- 0.0010
PEAKMJD: 55810.0
	
NOBS: 2847
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 55747.3  g  NULL	134.276  0.000	22.180  0.000
OBS: 55748.2  g  NULL	164.437  0.000	21.960  0.000
OBS: 55748.3  g  NULL	186.896  0.000	21.821  0.000
OBS: 55752.3  g  NULL	194.984  0.000	21.775  0.000
OBS: 55752.4  g  NULL	164.044  0.000	21.963  0.000
OBS: 55776.2  g  NULL	152.757  0.000	22.040  0.000
OBS: 55776.3  g  NULL	165.959  0.000	21.950  0.000
OBS: 55777.2  g  NULL	164.437  0.000	21.960  0.000
OBS: 55777.2  g  NULL	177.011  0.000	21.880  0.000
OBS: 55778.2  g  NULL	170.216  0.000	21.922  0.000
OBS: 55778.2  g  NULL	132.178  0.000	22.197  0.000
OBS: 55795.2  g  NULL	337.287  0.000	21.180  0.000
OBS: 55796.2  g  NULL	141.906  0.000	22.120  0.000
OBS: 55796.2  g  NULL	138.829  0.000	22.144  0.000
OBS: 55796.7  g  NULL	11492.116  0.000	17.349  0.000
OBS: 55796.7  g  NULL	13740.420  0.000	17.155  0.000
OBS: 55797.2  g  NULL	11675.621  0.000	17.332  0.000
OBS: 55797.2  g  NULL	13727.770  0.000	17.156  0.000
OBS: 55797.7  g  NULL	111070.826  0.000	14.886  0.000
OBS: 55797.7  g  NULL	115984.512  0.000	14.839  0.000
OBS: 55797.9  U  NULL	45750.938  0.000	15.849  0.000
OBS: 55797.9  B  NULL	58344.510  0.000	15.585  0.000
OBS: 55797.9  V  NULL	74473.197  0.000	15.320  0.000
OBS: 55798.0  U  NULL	51951.728  0.000	15.711  0.000
OBS: 55798.0  B  NULL	67483.873  0.000	15.427  0.000
OBS: 55798.0  V  NULL	93929.065  0.000	15.068  0.000
OBS: 55798.2  g  NULL	115845.722  0.000	14.840  0.000
OBS: 55798.2  g  NULL	120217.585  0.000	14.800  0.000
OBS: 55798.6  g  NULL	305632.828  0.000	13.787  0.000
OBS: 55798.7  g  NULL	315936.644  0.000	13.751  0.000
OBS: 55798.7  g  NULL	327189.984  0.000	13.713  0.000
OBS: 55798.7  g  NULL	323295.753  0.000	13.726  0.000
OBS: 55798.7  g  NULL	330826.279  0.000	13.701  0.000
OBS: 55798.7  g  NULL	334502.987  0.000	13.689  0.000
OBS: 55798.8  B  NULL	185353.162  0.000	14.330  0.000
OBS: 55798.8  I  NULL	325087.297  0.000	13.720  0.000
OBS: 55798.8  R  NULL	272897.778  0.000	13.910  0.000
OBS: 55798.8  V  NULL	244343.055  0.000	14.030  0.000
OBS: 55798.9  B  NULL	180301.774  0.000	14.360  0.000
OBS: 55798.9  I  NULL	265460.556  0.000	13.940  0.000
OBS: 55798.9  R  NULL	272897.778  0.000	13.910  0.000
OBS: 55798.9  U  NULL	233345.806  0.000	14.080  0.000
OBS: 55798.9  V  NULL	255858.589  0.000	13.980  0.000
OBS: 55798.9  B  NULL	192663.746  0.000	14.288  0.000
OBS: 55798.9  V  NULL	243668.842  0.000	14.033  0.000
OBS: 55799.0  U  NULL	196426.465  0.000	14.267  0.000
OBS: 55799.0  B  NULL	226568.746  0.000	14.112  0.000
OBS: 55799.0  V  NULL	297303.485  0.000	13.817  0.000
OBS: 55799.1  B  NULL	235071.512  0.000	14.072  0.000
OBS: 55799.1  I  NULL	332353.304  0.000	13.696  0.000
OBS: 55799.1  R  NULL	322700.769  0.000	13.728  0.000
OBS: 55799.1  V  NULL	308745.048  0.000	13.776  0.000
OBS: 55799.1  U  NULL	218977.756  0.000	14.149  0.000
OBS: 55799.1  B  NULL	239662.453  0.000	14.051  0.000
OBS: 55799.1  V  NULL	329913.434  0.000	13.704  0.000
OBS: 55799.1  g  NULL	317431.777  0.000	13.746  0.000
OBS: 55799.2  g  NULL	329599.998  0.000	13.705  0.000
OBS: 55799.2  g  NULL	324761.097  0.000	13.721  0.000
OBS: 55799.2  g  NULL	336511.259  0.000	13.683  0.000
OBS: 55799.2  U  NULL	223048.856  0.000	14.129  0.000
OBS: 55799.2  B  NULL	255858.589  0.000	13.980  0.000
OBS: 55799.2  V  NULL	350590.384  0.000	13.638  0.000
OBS: 55799.2  g  NULL	342466.109  0.000	13.663  0.000
OBS: 55799.2  g  NULL	340501.634  0.000	13.670  0.000
OBS: 55799.4  U  NULL	270146.907  0.000	13.921  0.000
OBS: 55799.4  B  NULL	297577.438  0.000	13.816  0.000
OBS: 55799.4  V  NULL	382648.487  0.000	13.543  0.000
OBS: 55799.5  U  NULL	297577.438  0.000	13.816  0.000
OBS: 55799.5  B  NULL	325087.297  0.000	13.720  0.000
OBS: 55799.5  V  NULL	438934.786  0.000	13.394  0.000
OBS: 55799.7  g  NULL	652228.842  0.000	12.964  0.000
OBS: 55799.7  g  NULL	655239.394  0.000	12.959  0.000
OBS: 55799.8  B  NULL	394457.302  0.000	13.510  0.000
OBS: 55799.8  I  NULL	515228.645  0.000	13.220  0.000
OBS: 55799.8  R  NULL	534564.359  0.000	13.180  0.000
OBS: 55799.8  U  NULL	539510.623  0.000	13.170  0.000
OBS: 55799.8  V  NULL	505824.662  0.000	13.240  0.000
OBS: 55799.8  B  NULL	398107.171  0.000	13.500  0.000
OBS: 55799.8  I  NULL	648634.434  0.000	12.970  0.000
OBS: 55799.8  R  NULL	544502.653  0.000	13.160  0.000
OBS: 55799.8  U  NULL	383707.245  0.000	13.540  0.000
OBS: 55799.8  V  NULL	510505.000  0.000	13.230  0.000
OBS: 55800.1  U  NULL	427759.831  0.000	13.422  0.000
OBS: 55800.1  B  NULL	473805.393  0.000	13.311  0.000
OBS: 55800.1  V  NULL	618870.811  0.000	13.021  0.000
OBS: 55800.1  B  NULL	469461.519  0.000	13.321  0.000
OBS: 55800.1  I  NULL	665579.596  0.000	12.942  0.000
OBS: 55800.1  R  NULL	657657.837  0.000	12.955  0.000
OBS: 55800.1  V  NULL	616595.002  0.000	13.025  0.000
OBS: 55800.2  g  NULL	682573.778  0.000	12.915  0.000
OBS: 55800.2  U  NULL	477749.235  0.000	13.302  0.000
OBS: 55800.2  B  NULL	525291.048  0.000	13.199  0.000
OBS: 55800.2  V  NULL	660085.207  0.000	12.951  0.000
OBS: 55800.2  g  NULL	670707.558  0.000	12.934  0.000
OBS: 55800.2  g  NULL	697555.552  0.000	12.891  0.000
OBS: 55800.3  U  NULL	516654.243  0.000	13.217  0.000
OBS: 55800.3  B  NULL	591017.037  0.000	13.071  0.000
OBS: 55800.3  V  NULL	696305.780  0.000	12.893  0.000
OBS: 55800.6  U  NULL	629216.351  0.000	13.003  0.000
OBS: 55800.6  B  NULL	662521.536  0.000	12.947  0.000
OBS: 55800.6  V  NULL	820351.544  0.000	12.715  0.000
OBS: 55800.7  U  NULL	666192.900  0.000	12.941  0.000
OBS: 55800.7  B  NULL	677953.645  0.000	12.922  0.000
OBS: 55800.7  V  NULL	866961.876  0.000	12.655  0.000
OBS: 55800.8  B  NULL	737904.230  0.000	12.830  0.000
OBS: 55800.8  I  NULL	954992.586  0.000	12.550  0.000
OBS: 55800.8  R  NULL	895364.766  0.000	12.620  0.000
OBS: 55800.8  U  NULL	990831.945  0.000	12.510  0.000
OBS: 55800.8  V  NULL	862978.548  0.000	12.660  0.000
OBS: 55800.8  B  NULL	737904.230  0.000	12.830  0.000
OBS: 55800.8  I  NULL	1076465.214  0.000	12.420  0.000
OBS: 55800.8  R  NULL	937562.007  0.000	12.570  0.000
OBS: 55800.8  V  NULL	847227.414  0.000	12.680  0.000
OBS: 55800.8  U  NULL	672976.656  0.000	12.930  0.000
OBS: 55800.8  B  NULL	717133.483  0.000	12.861  0.000
OBS: 55800.8  V  NULL	892072.189  0.000	12.624  0.000
OBS: 55800.8  B  NULL	781267.935  0.000	12.768  0.000
OBS: 55800.8  V  NULL	828705.078  0.000	12.704  0.000
OBS: 55800.9  U  NULL	774105.227  0.000	12.778  0.000
OBS: 55800.9  V  NULL	923846.888  0.000	12.586  0.000
OBS: 55801.1  B  NULL	862978.548  0.000	12.660  0.000
OBS: 55801.1  I  NULL	1137627.286  0.000	12.360  0.000
OBS: 55801.1  V  NULL	1076465.214  0.000	12.420  0.000
OBS: 55801.1  U  NULL	896189.807  0.000	12.619  0.000
OBS: 55801.1  g  NULL	1124575.972  0.000	12.373  0.000
OBS: 55801.1  V  NULL	1067578.945  0.000	12.429  0.000
OBS: 55801.2  g  NULL	1120170.162  0.000	12.377  0.000
OBS: 55801.2  g  NULL	1135547.224  0.000	12.362  0.000
OBS: 55801.2  g  NULL	1160595.280  0.000	12.338  0.000
OBS: 55801.2  U  NULL	962941.713  0.000	12.541  0.000
OBS: 55801.2  g  NULL	1210282.629  0.000	12.293  0.000
OBS: 55801.2  V  NULL	1134488.244  0.000	12.363  0.000
OBS: 55801.2  g  NULL	1129396.402  0.000	12.368  0.000
OBS: 55801.5  U  NULL	1050025.872  0.000	12.447  0.000
OBS: 55801.5  V  NULL	1158777.356  0.000	12.340  0.000
OBS: 55801.5  U  NULL	1068562.675  0.000	12.428  0.000
OBS: 55801.5  U  NULL	1128236.122  0.000	12.369  0.000
OBS: 55801.5  V  NULL	1210040.761  0.000	12.293  0.000
OBS: 55801.5  V  NULL	1235947.433  0.000	12.270  0.000
OBS: 55801.8  B  NULL	1180320.636  0.000	12.320  0.000
OBS: 55801.8  I  NULL	1659586.907  0.000	11.950  0.000
OBS: 55801.8  R  NULL	1432187.899  0.000	12.110  0.000
OBS: 55801.8  V  NULL	1367728.826  0.000	12.160  0.000
OBS: 55801.8  B  NULL	1243941.624  0.000	12.263  0.000
OBS: 55801.8  V  NULL	1241652.308  0.000	12.265  0.000
OBS: 55802.1  B  NULL	1382929.370  0.000	12.148  0.000
OBS: 55802.1  I  NULL	1766851.298  0.000	11.882  0.000
OBS: 55802.1  R  NULL	1673400.907  0.000	11.941  0.000
OBS: 55802.1  V  NULL	1514955.932  0.000	12.049  0.000
OBS: 55802.1  g  NULL	1739371.701  0.000	11.899  0.000
OBS: 55802.2  g  NULL	1765874.032  0.000	11.883  0.000
OBS: 55802.2  V  NULL	1300169.578  0.000	12.215  0.000
OBS: 55802.2  g  NULL	1762926.800  0.000	11.884  0.000
OBS: 55802.2  g  NULL	1825326.168  0.000	11.847  0.000
OBS: 55802.2  g  NULL	1779772.123  0.000	11.874  0.000
OBS: 55802.2  V  NULL	1502449.903  0.000	12.058  0.000
OBS: 55802.2  g  NULL	1884709.762  0.000	11.812  0.000
OBS: 55802.8  B  NULL	1853531.623  0.000	11.830  0.000
OBS: 55802.8  I  NULL	2187761.624  0.000	11.650  0.000
OBS: 55802.8  R  NULL	2108628.150  0.000	11.690  0.000
OBS: 55802.8  U  NULL	2606153.550  0.000	11.460  0.000
OBS: 55802.8  V  NULL	1940885.878  0.000	11.780  0.000
OBS: 55802.8  B  NULL	1887991.349  0.000	11.810  0.000
OBS: 55802.8  I  NULL	2421029.047  0.000	11.540  0.000
OBS: 55802.8  R  NULL	2208004.733  0.000	11.640  0.000
OBS: 55802.8  V  NULL	1995262.315  0.000	11.750  0.000
OBS: 55802.8  B  NULL	2045502.431  0.000	11.723  0.000
OBS: 55802.8  V  NULL	1921321.311  0.000	11.791  0.000
OBS: 55802.8  B  NULL	2112515.966  0.000	11.688  0.000
OBS: 55802.8  V  NULL	2124222.477  0.000	11.682  0.000
OBS: 55803.1  B  NULL	2108628.150  0.000	11.690  0.000
OBS: 55803.1  I  NULL	2579882.936  0.000	11.471  0.000
OBS: 55803.1  R  NULL	2484276.894  0.000	11.512  0.000
OBS: 55803.1  V  NULL	2201912.211  0.000	11.643  0.000
OBS: 55803.1  B  NULL	2108628.150  0.000	11.690  0.000
OBS: 55803.1  I  NULL	2558585.887  0.000	11.480  0.000
OBS: 55803.1  V  NULL	2290867.653  0.000	11.600  0.000
OBS: 55803.1  g  NULL	2316813.099  0.000	11.588  0.000
OBS: 55803.2  g  NULL	2329126.732  0.000	11.582  0.000
OBS: 55803.2  g  NULL	2532972.064  0.000	11.491  0.000
OBS: 55803.2  g  NULL	2775090.304  0.000	11.392  0.000
OBS: 55803.2  g  NULL	2610376.794  0.000	11.458  0.000
OBS: 55803.8  B  NULL	2995021.884  0.000	11.309  0.000
OBS: 55803.8  V  NULL	3144850.465  0.000	11.256  0.000
OBS: 55803.8  B  NULL	3000544.002  0.000	11.307  0.000
OBS: 55803.8  V  NULL	2703958.364  0.000	11.420  0.000
OBS: 55803.8  B  NULL	2630267.992  0.000	11.450  0.000
OBS: 55803.8  I  NULL	3311311.215  0.000	11.200  0.000
OBS: 55803.8  R  NULL	3104559.588  0.000	11.270  0.000
OBS: 55803.8  V  NULL	2703958.364  0.000	11.420  0.000
OBS: 55804.1  B  NULL	2992264.637  0.000	11.310  0.000
OBS: 55804.1  I  NULL	3476962.446  0.000	11.147  0.000
OBS: 55804.1  R  NULL	3404081.897  0.000	11.170  0.000
OBS: 55804.1  V  NULL	3019951.720  0.000	11.300  0.000
OBS: 55804.1  g  NULL	3238787.094  0.000	11.224  0.000
OBS: 55804.2  g  NULL	3333643.849  0.000	11.193  0.000
OBS: 55804.2  g  NULL	3359447.666  0.000	11.184  0.000
OBS: 55804.2  g  NULL	3251696.473  0.000	11.220  0.000
OBS: 55804.2  g  NULL	3082468.165  0.000	11.278  0.000
OBS: 55804.5  V  NULL	3227007.688  0.000	11.228  0.000
OBS: 55804.8  B  NULL	4446312.675  0.000	10.880  0.000
OBS: 55804.8  V  NULL	3749730.022  0.000	11.065  0.000
OBS: 55804.8  B  NULL	4043896.205  0.000	10.983  0.000
OBS: 55804.8  V  NULL	3718775.833  0.000	11.074  0.000
OBS: 55804.9  B  NULL	4218907.466  0.000	10.937  0.000
OBS: 55804.9  V  NULL	3822962.166  0.000	11.044  0.000
OBS: 55805.1  g  NULL	4690149.001  0.000	10.822  0.000
OBS: 55805.2  g  NULL	4695373.235  0.000	10.821  0.000
OBS: 55805.2  g  NULL	4538697.517  0.000	10.858  0.000
OBS: 55805.4  V  NULL	3970086.781  0.000	11.003  0.000
OBS: 55805.8  B  NULL	4655860.935  0.000	10.830  0.000
OBS: 55805.8  V  NULL	4803966.829  0.000	10.796  0.000
OBS: 55805.8  B  NULL	4830588.020  0.000	10.790  0.000
OBS: 55805.8  I  NULL	4965923.215  0.000	10.760  0.000
OBS: 55805.8  R  NULL	4920395.357  0.000	10.770  0.000
OBS: 55805.8  U  NULL	7798301.105  0.000	10.270  0.000
OBS: 55805.8  V  NULL	4365158.322  0.000	10.900  0.000
OBS: 55805.8  B  NULL	4920395.357  0.000	10.770  0.000
OBS: 55805.8  I  NULL	5011872.336  0.000	10.750  0.000
OBS: 55805.8  R  NULL	5152286.446  0.000	10.720  0.000
OBS: 55805.8  U  NULL	7726805.851  0.000	10.280  0.000
OBS: 55805.8  V  NULL	4698941.086  0.000	10.820  0.000
OBS: 55806.0  I  NULL	5921067.336  0.000	10.569  0.000
OBS: 55806.0  R  NULL	5904729.404  0.000	10.572  0.000
OBS: 55806.0  V  NULL	5450043.893  0.000	10.659  0.000
OBS: 55806.1  B  NULL	4786300.923  0.000	10.800  0.000
OBS: 55806.1  I  NULL	5445026.528  0.000	10.660  0.000
OBS: 55806.1  V  NULL	5058246.620  0.000	10.740  0.000
OBS: 55806.1  g  NULL	5416536.075  0.000	10.666  0.000
OBS: 55806.1  g  NULL	5469434.176  0.000	10.655  0.000
OBS: 55806.2  g  NULL	5671636.647  0.000	10.616  0.000
OBS: 55806.2  g  NULL	6091012.910  0.000	10.538  0.000
OBS: 55806.2  g  NULL	5895708.464  0.000	10.574  0.000
OBS: 55806.2  g  NULL	5885986.206  0.000	10.575  0.000
OBS: 55806.2  g  NULL	6126550.251  0.000	10.532  0.000
OBS: 55806.8  V  NULL	5035006.088  0.000	10.745  0.000
OBS: 55806.8  B  NULL	5546257.130  0.000	10.640  0.000
OBS: 55806.8  I  NULL	5915616.342  0.000	10.570  0.000
OBS: 55806.8  R  NULL	5970352.866  0.000	10.560  0.000
OBS: 55806.8  V  NULL	5296634.439  0.000	10.690  0.000
OBS: 55806.8  B  NULL	5861381.645  0.000	10.580  0.000
OBS: 55806.8  I  NULL	5807644.175  0.000	10.590  0.000
OBS: 55806.8  R  NULL	6194410.751  0.000	10.520  0.000
OBS: 55806.8  U  NULL	9375620.069  0.000	10.070  0.000
OBS: 55806.8  V  NULL	5495408.739  0.000	10.650  0.000
OBS: 55806.8  B  NULL	5644168.882  0.000	10.621  0.000
OBS: 55806.8  V  NULL	5861381.645  0.000	10.580  0.000
OBS: 55806.8  B  NULL	6379696.227  0.000	10.488  0.000
OBS: 55806.8  V  NULL	5628594.993  0.000	10.624  0.000
OBS: 55806.8  B  NULL	5495408.739  0.000	10.650  0.000
OBS: 55806.8  I  NULL	5915616.342  0.000	10.570  0.000
OBS: 55806.8  R  NULL	6025595.861  0.000	10.550  0.000
OBS: 55806.8  U  NULL	8790225.168  0.000	10.140  0.000
OBS: 55806.8  V  NULL	5445026.528  0.000	10.660  0.000
OBS: 55807.0  V  NULL	5161786.055  0.000	10.718  0.000
OBS: 55807.1  g  NULL	6457446.846  0.000	10.475  0.000
OBS: 55807.1  g  NULL	6386715.931  0.000	10.487  0.000
OBS: 55807.8  B  NULL	6606934.480  0.000	10.450  0.000
OBS: 55807.8  I  NULL	6668067.692  0.000	10.440  0.000
OBS: 55807.8  R  NULL	7112135.137  0.000	10.370  0.000
OBS: 55807.8  U  NULL	10864256.236  0.000	9.910  0.000
OBS: 55807.8  V  NULL	6367955.209  0.000	10.490  0.000
OBS: 55807.8  B  NULL	6924684.643  0.000	10.399  0.000
