SNID: SN2005hk
SURVEY: NULL
FILTERS: riuzgVBUIR
REDSHIFT_FINAL: 0.0131 +- 0.0010
PEAKMJD: 53684.0
	
NOBS: 497
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 53655.3  z  NULL	40.216  0.000	23.489  0.000
OBS: 53655.3  g  NULL	11.673  0.000	24.832  0.000
OBS: 53655.3  g  NULL	11.673  0.000	24.832  0.000
OBS: 53664.3  r  NULL	22.615  0.000	24.114  0.000
OBS: 53664.3  r  NULL	22.553  0.000	24.117  0.000
OBS: 53664.3  i  NULL	36.408  0.000	23.597  0.000
OBS: 53664.3  i  NULL	36.341  0.000	23.599  0.000
OBS: 53664.3  u  NULL	7.119  0.000	25.369  0.000
OBS: 53664.3  u  NULL	6.705  0.000	25.434  0.000
OBS: 53664.3  z  NULL	141.906  0.000	22.120  0.000
OBS: 53664.3  z  NULL	141.775  0.000	22.121  0.000
OBS: 53664.3  g  NULL	10.794  0.000	24.917  0.000
OBS: 53664.3  g  NULL	10.784  0.000	24.918  0.000
OBS: 53669.3  r  NULL	40.813  0.000	23.473  0.000
OBS: 53669.3  r  NULL	40.626  0.000	23.478  0.000
OBS: 53669.3  i  NULL	11.387  0.000	24.859  0.000
OBS: 53669.3  i  NULL	11.366  0.000	24.861  0.000
OBS: 53669.3  u  NULL	22.449  0.000	24.122  0.000
OBS: 53669.3  u  NULL	22.346  0.000	24.127  0.000
OBS: 53669.3  z  NULL	34.483  0.000	23.656  0.000
OBS: 53669.3  z  NULL	34.072  0.000	23.669  0.000
OBS: 53669.3  g  NULL	8.622  0.000	25.161  0.000
OBS: 53669.3  g  NULL	8.590  0.000	25.165  0.000
OBS: 53671.3  r  NULL	2620.596  0.000	18.954  0.000
OBS: 53671.3  r  NULL	2606.154  0.000	18.960  0.000
OBS: 53671.3  i  NULL	1933.749  0.000	19.284  0.000
OBS: 53671.3  i  NULL	1926.637  0.000	19.288  0.000
OBS: 53671.3  u  NULL	3677.901  0.000	18.586  0.000
OBS: 53671.3  u  NULL	3590.873  0.000	18.612  0.000
OBS: 53671.3  z  NULL	1440.124  0.000	19.604  0.000
OBS: 53671.3  z  NULL	1433.508  0.000	19.609  0.000
OBS: 53671.3  g  NULL	3212.181  0.000	18.733  0.000
OBS: 53671.3  g  NULL	3176.874  0.000	18.745  0.000
OBS: 53674.2  r  NULL	14494.392  0.000	17.097  0.000
OBS: 53674.2  r  NULL	14414.514  0.000	17.103  0.000
OBS: 53674.2  i  NULL	11502.705  0.000	17.348  0.000
OBS: 53674.2  i  NULL	11460.406  0.000	17.352  0.000
OBS: 53674.2  u  NULL	15588.345  0.000	17.018  0.000
OBS: 53674.2  u  NULL	15219.487  0.000	17.044  0.000
OBS: 53674.2  z  NULL	9375.620  0.000	17.570  0.000
OBS: 53674.2  z  NULL	9323.951  0.000	17.576  0.000
OBS: 53674.2  g  NULL	16188.254  0.000	16.977  0.000
OBS: 53674.2  g  NULL	16010.320  0.000	16.989  0.000
OBS: 53674.7  V  NULL	17782.794  0.000	16.875  0.000
OBS: 53674.7  B  NULL	19177.854  0.000	16.793  0.000
OBS: 53674.7  U  NULL	38476.893  0.000	16.037  0.000
OBS: 53674.7  U  NULL	37739.835  0.000	16.058  0.000
OBS: 53675.7  V  NULL	21978.599  0.000	16.645  0.000
OBS: 53675.7  B  NULL	22656.875  0.000	16.612  0.000
OBS: 53675.7  V  NULL	21998.851  0.000	16.644  0.000
OBS: 53675.7  B  NULL	23702.819  0.000	16.563  0.000
OBS: 53676.3  r  NULL	23078.097  0.000	16.592  0.000
OBS: 53676.3  r  NULL	22950.915  0.000	16.598  0.000
OBS: 53676.3  i  NULL	18932.153  0.000	16.807  0.000
OBS: 53676.3  i  NULL	18862.532  0.000	16.811  0.000
OBS: 53676.3  u  NULL	21897.776  0.000	16.649  0.000
OBS: 53676.3  u  NULL	21379.621  0.000	16.675  0.000
OBS: 53676.3  z  NULL	15703.628  0.000	17.010  0.000
OBS: 53676.3  z  NULL	15617.086  0.000	17.016  0.000
OBS: 53676.3  g  NULL	24865.661  0.000	16.511  0.000
OBS: 53676.3  g  NULL	24592.348  0.000	16.523  0.000
OBS: 53676.8  V  NULL	25822.602  0.000	16.470  0.000
OBS: 53677.8  V  NULL	29785.164  0.000	16.315  0.000
OBS: 53677.8  V  NULL	27925.438  0.000	16.385  0.000
