SNID: SN2012fr
SURVEY: NULL
FILTERS: UBVgriRI
REDSHIFT_FINAL: 0.0054 +- 0.0010
PEAKMJD: 56241.0
	
NOBS: 1127
NVAR: 7
VARLIST:  MJD  FLT FIELD   FLUXCAL	 FLUXCALERR	   MAG	   MAGERR

OBS: 56248.2  R  NULL	1432187.899  0.000	12.110  0.000
OBS: 56248.2  I  NULL	887156.012  0.000	12.630  0.000
OBS: 56248.4  B  NULL	1342764.961  0.000	12.180  0.000
OBS: 56248.4  U  NULL	1380384.265  0.000	12.150  0.000
OBS: 56249.2  g  NULL	1485935.642  0.000	12.070  0.000
OBS: 56249.2  r  NULL	1202264.435  0.000	12.300  0.000
OBS: 56249.2  i  NULL	559757.601  0.000	13.130  0.000
OBS: 56249.2  B  NULL	1306170.888  0.000	12.210  0.000
OBS: 56249.2  V  NULL	1499684.836  0.000	12.060  0.000
OBS: 56249.2  R  NULL	1406047.524  0.000	12.130  0.000
OBS: 56249.2  I  NULL	855066.713  0.000	12.670  0.000
OBS: 56249.5  B  NULL	1270574.105  0.000	12.240  0.000
OBS: 56249.5  U  NULL	1294195.841  0.000	12.220  0.000
OBS: 56249.5  V  NULL	1406047.524  0.000	12.130  0.000
OBS: 56249.6  U  NULL	1336595.517  0.000	12.185  0.000
OBS: 56249.6  V  NULL	1462850.687  0.000	12.087  0.000
OBS: 56250.1  U  NULL	1258925.412  0.000	12.250  0.000
OBS: 56250.1  V  NULL	1445439.771  0.000	12.100  0.000
OBS: 56250.2  g  NULL	1202264.435  0.000	12.300  0.000
OBS: 56250.2  r  NULL	1169499.391  0.000	12.330  0.000
OBS: 56250.2  i  NULL	534564.359  0.000	13.180  0.000
OBS: 56250.2  B  NULL	1235947.433  0.000	12.270  0.000
OBS: 56250.2  V  NULL	1513561.248  0.000	12.050  0.000
OBS: 56250.2  R  NULL	1380384.265  0.000	12.150  0.000
OBS: 56250.2  I  NULL	816582.371  0.000	12.720  0.000
OBS: 56250.2  B  NULL	1342764.961  0.000	12.180  0.000
OBS: 56250.2  I  NULL	1127197.456  0.000	12.370  0.000
OBS: 56250.2  R  NULL	1419057.522  0.000	12.120  0.000
OBS: 56250.2  V  NULL	1513561.248  0.000	12.050  0.000
OBS: 56251.0  U  NULL	1207813.835  0.000	12.295  0.000
OBS: 56251.0  B  NULL	1134488.244  0.000	12.363  0.000
OBS: 56251.0  V  NULL	1425607.594  0.000	12.115  0.000
OBS: 56251.2  U  NULL	1154516.117  0.000	12.344  0.000
OBS: 56251.2  V  NULL	1422983.945  0.000	12.117  0.000
OBS: 56251.2  g  NULL	1158777.356  0.000	12.340  0.000
OBS: 56251.2  r  NULL	1116863.248  0.000	12.380  0.000
OBS: 56251.2  i  NULL	457088.190  0.000	13.350  0.000
OBS: 56251.2  B  NULL	1180320.636  0.000	12.320  0.000
OBS: 56251.2  V  NULL	1393156.803  0.000	12.140  0.000
OBS: 56251.2  R  NULL	1330454.418  0.000	12.190  0.000
OBS: 56251.2  I  NULL	779830.111  0.000	12.770  0.000
OBS: 56251.5  B  NULL	1137627.286  0.000	12.360  0.000
OBS: 56251.5  U  NULL	1116863.248  0.000	12.380  0.000
OBS: 56251.5  V  NULL	1432187.899  0.000	12.110  0.000
OBS: 56251.7  U  NULL	1137627.286  0.000	12.360  0.000
OBS: 56251.7  V  NULL	1419057.522  0.000	12.120  0.000
OBS: 56251.7  U  NULL	1056817.509  0.000	12.440  0.000
OBS: 56251.7  V  NULL	1406047.524  0.000	12.130  0.000
OBS: 56252.2  g  NULL	1169499.391  0.000	12.330  0.000
OBS: 56252.2  r  NULL	1066596.121  0.000	12.430  0.000
OBS: 56252.2  i  NULL	474241.985  0.000	13.310  0.000
OBS: 56252.2  B  NULL	1076465.214  0.000	12.420  0.000
OBS: 56252.2  I  NULL	963829.024  0.000	12.540  0.000
OBS: 56252.2  R  NULL	1306170.888  0.000	12.210  0.000
OBS: 56252.2  V  NULL	1306170.888  0.000	12.210  0.000
OBS: 56252.2  B  NULL	1096478.196  0.000	12.400  0.000
OBS: 56252.2  V  NULL	1306170.888  0.000	12.210  0.000
